# Temperature (K) 	 94 	 131 	 171 	 195 	 284 	 304 
42169.6503429 	 1.806003195986467e-41 	 3.135567113099817e-41 	 1.871965328023557e-34 	 1.197511265561162e-34 	 2.0662634905563704e-32 	 2.384028168707686e-31 
44668.3592151 	 5.124287170040747e-41 	 1.6280151293084945e-40 	 3.5199212818257595e-34 	 2.273046317064338e-34 	 3.8526975408887055e-32 	 4.437443284207665e-31 
47315.1258961 	 1.3779459587742806e-40 	 7.276669952506469e-40 	 6.366800918430855e-34 	 4.151551285942997e-34 	 6.906774621210948e-32 	 7.94004467764415e-31 
50118.7233627 	 3.5211451282394525e-40 	 2.860083681202072e-39 	 1.11061493077838e-33 	 7.313912589929047e-34 	 1.1934859942613787e-31 	 1.369230229550612e-30 
53088.4444231 	 8.578904456153476e-40 	 1.013585200114198e-38 	 1.870956297647326e-33 	 1.2445390253262355e-33 	 1.990590827900127e-31 	 2.2786614661060145e-30 
56234.132519 	 2.0000779018044626e-39 	 3.290481339956123e-38 	 3.041469555622749e-33 	 2.043948676550524e-33 	 3.201775388052626e-31 	 3.656370661998081e-30 
59566.2143529 	 4.480665804002449e-39 	 9.912444120868983e-38 	 4.759926271625348e-33 	 3.233202997158186e-33 	 4.9538219611715445e-31 	 5.6425646286147764e-30 
63095.734448 	 9.69005786264597e-39 	 2.796831604541519e-37 	 7.125617870428977e-33 	 4.8983083684893994e-33 	 7.322758519838778e-31 	 8.31726960108832e-30 
66834.3917569 	 2.0335506958603087e-38 	 7.45666762845506e-37 	 1.012303769425943e-32 	 7.064652781649419e-33 	 1.0252772649517197e-30 	 1.1607998083066337e-29 
70794.5784384 	 4.163623593185372e-38 	 1.8946919061197573e-36 	 1.3508597837483471e-32 	 9.643048413650756e-33 	 1.3438358503612574e-30 	 1.5156279152100306e-29 
74989.4209332 	 8.36039624800488e-38 	 4.633412269870493e-36 	 1.6815017887112274e-32 	 1.2493256109839273e-32 	 1.6324849154376787e-30 	 1.8318785052434947e-29 
79432.8234724 	 1.6522723072930058e-37 	 1.102595024030024e-35 	 1.9631154565406428e-32 	 1.5754733896482991e-32 	 1.8369589668166933e-30 	 2.0461392172158013e-29 
84139.5141645 	 3.218901819919626e-37 	 2.581892297064746e-35 	 2.1881301336793159e-32 	 2.029368589078682e-32 	 1.925672150634986e-30 	 2.1195523245141295e-29 
89125.0938134 	 6.1732099921672036e-37 	 5.999125368180206e-35 	 2.4225821737630544e-32 	 2.8361416083442756e-32 	 1.9166162431780894e-30 	 2.0672725597189473e-29 
94406.0876286 	 1.1613902172221023e-36 	 1.3860846846014317e-34 	 2.805209843934517e-32 	 4.401509514725604e-32 	 1.854352927365969e-30 	 1.9318989261157484e-29 
100000.0 	 2.132604833434813e-36 	 3.166987589350295e-34 	 3.554446929631927e-32 	 7.344923462138084e-32 	 1.7848844359961086e-30 	 1.756099889903879e-29 
105925.372518 	 3.803362694162387e-36 	 7.07744391187067e-34 	 5.002628028555751e-32 	 1.2511010220636398e-31 	 1.7449597282505747e-30 	 1.573105844587222e-29 
112201.84543 	 6.566318537839636e-36 	 1.5272505214233678e-33 	 7.64382242649518e-32 	 2.0947297161932286e-31 	 1.753869755225281e-30 	 1.4000946408394913e-29 
118850.222744 	 1.0956901467294745e-35 	 3.1472621353091935e-33 	 1.2196898063758606e-31 	 3.383787930331888e-31 	 1.8179098980525628e-30 	 1.2453576784595253e-29 
125892.541179 	 1.7689248791072737e-35 	 6.152508510598408e-33 	 1.9673091027506875e-31 	 5.241826423116777e-31 	 1.9328881533496857e-30 	 1.1103639358950693e-29 
133352.143216 	 2.7717072941164074e-35 	 1.1378652002997085e-32 	 3.1434095013601204e-31 	 7.79026939172433e-31 	 2.0884021784445607e-30 	 9.943318322561528e-30 
141253.754462 	 4.238610997063728e-35 	 1.9930412514782482e-32 	 4.924813384582551e-31 	 1.1142338833784061e-30 	 2.268454975413022e-30 	 8.951947436445805e-30 
149623.565609 	 6.376490283364583e-35 	 3.317870674114639e-32 	 7.53036587243463e-31 	 1.540501953220045e-30 	 2.4534807536989746e-30 	 8.10515781507002e-30 
158489.319246 	 9.528293622399566e-35 	 5.275032173539429e-32 	 1.1208339822770834e-30 	 2.0674690394313714e-30 	 2.6193983662681953e-30 	 7.373339731421975e-30 
167880.401812 	 1.4302919223333008e-34 	 8.059496466838492e-32 	 1.621322033522795e-30 	 2.7036590484448807e-30 	 2.7424216975017468e-30 	 6.72928302098118e-30 
177827.941004 	 2.1805527474755225e-34 	 1.1918189384912335e-31 	 2.2759812134636204e-30 	 3.4556441583487394e-30 	 2.8026113122102606e-30 	 6.1493522763207495e-30 
188364.908949 	 3.405437577523466e-34 	 1.7217272904520457e-31 	 3.0984224773425288e-30 	 4.325519106735579e-30 	 2.791334476626309e-30 	 5.6146693932883015e-30 
199526.231497 	 5.468817306001322e-34 	 2.4582791645333178e-31 	 4.0919502001883176e-30 	 5.308554223853116e-30 	 2.7155859816392026e-30 	 5.111490819784213e-30 
211348.903984 	 9.007848655003023e-34 	 3.5134698474644227e-31 	 5.249080941481709e-30 	 6.386619043484756e-30 	 2.589168095891886e-30 	 4.6306691571877156e-30 
223872.113857 	 1.5099238550928893e-33 	 5.083147040004414e-31 	 6.547110611703748e-30 	 7.514532937501401e-30 	 2.4246430261081086e-30 	 4.165902093368464e-30 
237137.370566 	 2.546803862437928e-33 	 7.47110936055489e-31 	 7.940062559447079e-30 	 8.611417989497539e-30 	 2.2311261947854156e-30 	 3.715422674125834e-30 
251188.643151 	 4.2657624886478466e-33 	 1.1072227321228663e-30 	 9.310416593062504e-30 	 9.525017267149576e-30 	 2.0127286258260986e-30 	 3.2806108874767424e-30 
266072.50598 	 7.002838295732951e-33 	 1.6268633906077788e-30 	 1.0475566982011742e-29 	 1.0093738624781528e-29 	 1.780902866616516e-30 	 2.870650608126726e-30 
281838.293126 	 1.1144176880884968e-32 	 2.3249297943721e-30 	 1.1218750965316236e-29 	 1.0232661725806813e-29 	 1.5559911270475995e-30 	 2.5009737395833465e-30 
298538.261892 	 1.7055034208706222e-32 	 3.186185060222456e-30 	 1.1430810262659686e-29 	 1.0038009443481932e-29 	 1.3654049206437902e-30 	 2.188108482972938e-30 
316227.766017 	 2.502742346435324e-32 	 4.1756085205673185e-30 	 1.1347250227746277e-29 	 9.837772702716128e-30 	 1.2380889708917386e-30 	 1.9444242251260922e-30 
334965.439158 	 3.521082227271405e-32 	 5.2502360929554174e-30 	 1.1397659937225682e-29 	 9.895130415897361e-30 	 1.1888404684715493e-30 	 1.7692465997795643e-30 
354813.389234 	 4.7607453830289315e-32 	 6.373479441626265e-30 	 1.2102638159172384e-29 	 1.0319641990951131e-29 	 1.2239465360864138e-30 	 1.6537431917287242e-30 
375837.404288 	 6.209209495100016e-32 	 7.512853218437612e-30 	 1.3945573265392752e-29 	 1.1064771200818517e-29 	 1.3465382932132985e-30 	 1.5862804644015673e-30 
398107.170553 	 7.838779622592643e-32 	 8.627318235706273e-30 	 1.7323346907194845e-29 	 1.2006581912001808e-29 	 1.5583653064338626e-30 	 1.556386752023725e-30 
421696.503429 	 9.614382342894166e-32 	 9.675677451439114e-30 	 2.262029118795598e-29 	 1.3032916273095367e-29 	 1.8565406258897543e-30 	 1.5572723635439315e-30 
446683.592151 	 1.149068437974729e-31 	 1.061004182142762e-29 	 3.019014245981198e-29 	 1.405280367993008e-29 	 2.228400358840682e-30 	 1.5858646641894974e-30 
473151.258961 	 1.3423371050332701e-31 	 1.1385071199262986e-29 	 4.0348591671681594e-29 	 1.500870397951355e-29 	 2.648499846953741e-30 	 1.6427865828342454e-30 
501187.233627 	 1.536650122490452e-31 	 1.1952705849274914e-29 	 5.328861645781274e-29 	 1.5860664015104868e-29 	 3.0798278975218252e-30 	 1.7312436522844977e-30 
530884.444231 	 1.7289621313092527e-31 	 1.227595968355011e-29 	 6.902701766634901e-29 	 1.6589073738951144e-29 	 3.47947938495692e-30 	 1.8556612661230386e-30 
562341.32519 	 1.9186616372251423e-31 	 1.2333387698644739e-29 	 8.732454689664788e-29 	 1.7187743753671885e-29 	 3.806717228600218e-30 	 2.019192384147143e-30 
595662.143529 	 2.109099506875088e-31 	 1.2127388075425381e-29 	 1.0764238871317965e-28 	 1.7662575117348474e-29 	 4.031271663357385e-30 	 2.2210510721627575e-30 
630957.34448 	 2.307375574952815e-31 	 1.1680526676911896e-29 	 1.2909967829343788e-28 	 1.8024566319461768e-29 	 4.137066049845507e-30 	 2.4537757302979144e-30 
668343.917569 	 2.521330435905505e-31 	 1.1022880615852208e-29 	 1.5050682878644326e-28 	 1.8293548947032457e-29 	 4.126114463819747e-30 	 2.702664565212762e-30 
707945.784384 	 2.7565929837402404e-31 	 1.0189666485560578e-29 	 1.7041858933922666e-28 	 1.8499892735377527e-29 	 4.015836729427013e-30 	 2.9457540948515076e-30 
749894.209332 	 3.0139501832335755e-31 	 9.21994707606436e-30 	 1.8727086087453387e-28 	 1.869057889445855e-29 	 3.8357726336805815e-30 	 3.157574398547577e-30 
794328.234724 	 3.28722102561858e-31 	 8.156190752072133e-30 	 1.9949669555416703e-28 	 1.8935319316302096e-29 	 3.6198707180521035e-30 	 3.313283406756063e-30 
841395.141645 	 3.563852413076813e-31 	 7.047961402701889e-30 	 2.0575865357062508e-28 	 1.9350352685112167e-29 	 3.4007182497630274e-30 	 3.395501836365233e-30 
891250.938134 	 3.8239300585875996e-31 	 5.945401675350738e-30 	 2.0508445179053045e-28 	 2.0116502332483066e-29 	 3.202570346128634e-30 	 3.398178438354892e-30 
944060.876286 	 4.043674842145795e-31 	 4.898423353426612e-30 	 1.9713973917572977e-28 	 2.1508610472598913e-29 	 3.042161037666503e-30 	 3.336008720190947e-30 
1000000.0 	 4.1973739091792905e-31 	 3.950017024326166e-30 	 1.8232113331846339e-28 	 2.3890120498533546e-29 	 2.927008379510334e-30 	 3.2465549069091124e-30 
1059253.72518 	 4.262436264691273e-31 	 3.1288005385243803e-30 	 1.6182701605948107e-28 	 2.7669159738065476e-29 	 2.8569441078452678e-30 	 3.1887073318408845e-30 
1122018.4543 	 4.224113212136439e-31 	 2.445241008624598e-30 	 1.375063798018769e-28 	 3.3181329614715123e-29 	 2.8261353628213545e-30 	 3.231902485085593e-30 
1188502.22744 	 4.077985489089528e-31 	 1.8960207244542596e-30 	 1.1157382905248716e-28 	 4.050153214680986e-29 	 2.828783324264316e-30 	 3.433912313002767e-30 
1258925.41179 	 3.8330927706245462e-31 	 1.4671387572050268e-30 	 8.621090163897996e-29 	 4.920543205570291e-29 	 2.8690971897223117e-30 	 3.826229319047206e-30 
1333521.43216 	 3.5156070777370496e-31 	 1.13769540681339e-30 	 6.327149831306293e-29 	 5.821356161368752e-29 	 2.976794497928104e-30 	 4.3996018423890544e-30 
1412537.54462 	 3.1681324787747156e-31 	 8.854203150081379e-31 	 4.4007252217238636e-29 	 6.582171312809829e-29 	 3.2229029034338336e-30 	 5.08481051078541e-30 
1496235.65609 	 2.8442077231923374e-31 	 6.918277269230841e-31 	 2.896141169412655e-29 	 7.008199882190209e-29 	 3.7367180613234805e-30 	 5.752775423808075e-30 
1584893.19246 	 2.5920798754461464e-31 	 5.433548301718517e-31 	 1.801733938159593e-29 	 6.941483239868237e-29 	 4.70155321130129e-30 	 6.237239964888282e-30 
1678804.01812 	 2.433908810041235e-31 	 4.307417749036961e-31 	 1.0608817051258255e-29 	 6.331637284916683e-29 	 6.2954502670016745e-30 	 6.400257209590934e-30 
1778279.41004 	 2.343485600536543e-31 	 3.468104407185845e-31 	 5.9384986177490026e-30 	 5.265426444920955e-29 	 8.537541094117706e-30 	 6.2096319602275356e-30 
1883649.08949 	 2.251462077656741e-31 	 2.851761633442498e-31 	 3.202373760478959e-30 	 3.9614962296901033e-29 	 1.1103287006674668e-29 	 5.7245050909724926e-30 
1995262.31497 	 2.0853271952502193e-31 	 2.39854175653055e-31 	 1.710758165357384e-30 	 2.6924470284771597e-29 	 1.3332266643888754e-29 	 5.0643553282798115e-30 
2113489.03984 	 1.814402569662401e-31 	 2.0501648295935195e-31 	 9.400249483017494e-31 	 1.661121506507386e-29 	 1.4500745739106644e-29 	 4.3244043361341544e-30 
2238721.13857 	 1.4843878113821719e-31 	 1.7664300233314408e-31 	 5.515974939055753e-31 	 9.496959715799984e-30 	 1.4358336977665252e-29 	 3.5807502972318886e-30 
2371373.70566 	 1.165810868237927e-31 	 1.5224462738188456e-31 	 3.4889002926285815e-31 	 5.158577114864629e-30 	 1.3139150809118827e-29 	 2.888812204476946e-30 
2511886.43151 	 9.136242868952205e-32 	 1.3072577083212493e-31 	 2.3407403087615354e-31 	 2.7300079122422826e-30 	 1.13290493156135e-29 	 2.2829443404262145e-30 
2660725.0598 	 7.549270375106404e-32 	 1.1187186189523607e-31 	 1.6280854842872086e-31 	 1.437421197688467e-30 	 9.38587815740054e-30 	 1.779998587345093e-30 
2818382.93126 	 6.920980405641536e-32 	 9.567133607319903e-32 	 1.1525475714972542e-31 	 7.621383175877622e-31 	 7.572269868208138e-30 	 1.3765530805894404e-30 
2985382.61892 	 7.203624877871005e-32 	 8.217089634376998e-32 	 8.226572415974942e-32 	 4.106865220925282e-31 	 6.014876774819027e-30 	 1.061927904252387e-30 
3162277.66017 	 8.338195751519963e-32 	 7.126099395688265e-32 	 5.896992437151281e-32 	 2.266439011215333e-31 	 4.7351583284590494e-30 	 8.207017013334768e-31 
3349654.39158 	 1.0301647541902756e-31 	 6.275347882651581e-32 	 4.2441833431311257e-32 	 1.2926320011094912e-31 	 3.7122917018161694e-30 	 6.377975281997234e-31 
3548133.89234 	 1.3094374654435492e-31 	 5.639180465431088e-32 	 3.070091542305872e-32 	 7.685877939225147e-32 	 2.9051515802185312e-30 	 4.994198801411546e-31 
3758374.04288 	 1.6737758749371244e-31 	 5.197754293811292e-32 	 2.2364879846749662e-32 	 4.805322819871919e-32 	 2.272774417166851e-30 	 3.946211559710818e-31 
3981071.70553 	 2.125188970955732e-31 	 4.941164108057079e-32 	 1.644271609233714e-32 	 3.1794364362850777e-32 	 1.7783422054922617e-30 	 3.149275246824055e-31 
4216965.03429 	 2.66443310651367e-31 	 4.879879442817526e-32 	 1.224013300689278e-32 	 2.2342274799640097e-32 	 1.3919995383542284e-30 	 2.5405949213311213e-31 
4466835.92151 	 3.288165516988412e-31 	 5.054536030458452e-32 	 9.275953708357226e-33 	 1.6665505559327025e-32 	 1.0897794878126415e-30 	 2.073275606424923e-31 
4731512.58961 	 3.987733745521796e-31 	 5.555386349628132e-32 	 7.231885484760477e-33 	 1.314034159730154e-32 	 8.531037040703701e-31 	 1.7130122858695536e-31 
5011872.33627 	 4.746494530594287e-31 	 6.54807524321159e-32 	 5.913479870382227e-33 	 1.087418857476961e-32 	 6.674354478573678e-31 	 1.4342672362112166e-31 
5308844.44231 	 5.539066766234344e-31 	 8.315056911183254e-32 	 5.2282696966635586e-33 	 9.364099345499135e-33 	 5.216496477647053e-31 	 1.2181773962500582e-31 
5623413.2519 	 6.329005585704976e-31 	 1.131079679453969e-31 	 5.1687776207938516e-33 	 8.317541274283818e-33 	 4.071258756199556e-31 	 1.0504112707748684e-31 
5956621.43529 	 7.070444882657994e-31 	 1.6234364914284248e-31 	 5.800304853154633e-33 	 7.562558228533665e-33 	 3.171637244055826e-31 	 9.197645720488073e-32 
6309573.4448 	 7.708688235477866e-31 	 2.410048025551717e-31 	 7.24212710066512e-33 	 7.002338221978767e-33 	 2.46431011717309e-31 	 8.170301760408551e-32 
6683439.17569 	 8.185873545197333e-31 	 3.629575830115706e-31 	 9.642016393090779e-33 	 6.605670820137794e-33 	 1.9079473681064521e-31 	 7.347193402145441e-32 
7079457.84384 	 8.444448368745653e-31 	 5.454755038962011e-31 	 1.311703662492926e-32 	 6.430589294269512e-33 	 1.4700224458141631e-31 	 6.665106033030283e-32 
7498942.09332 	 8.439012344852505e-31 	 8.076916841539841e-31 	 1.7692998633937228e-32 	 6.725366648161549e-33 	 1.1254385870338457e-31 	 6.072030979091561e-32 
7943282.34724 	 8.144031737533222e-31 	 1.1666669027484994e-30 	 2.3213828677422377e-32 	 8.184499824559557e-33 	 8.547087706662905e-32 	 5.526323202608872e-32 
8413951.41645 	 7.564051768530793e-31 	 1.6314670924770563e-30 	 2.9279124497939915e-32 	 1.2511309760191733e-32 	 6.434028523797369e-32 	 4.999181469143382e-32 
8912509.38134 	 6.73431634928552e-31 	 2.1948186558934454e-30 	 3.522031644588043e-32 	 2.343464394190679e-32 	 4.808284014102913e-32 	 4.474446608082535e-32 
9440608.76286 	 5.724305619978731e-31 	 2.8263879143025898e-30 	 4.019700857555525e-32 	 4.816207173981054e-32 	 3.593240427300569e-32 	 3.9506134761198744e-32 
10000000.0 	 4.628448761876266e-31 	 3.4695828227232136e-30 	 4.339800736316812e-32 	 9.865780232196845e-32 	 2.7309325019269753e-32 	 3.4387502020750683e-32 
10592537.2518 	 3.5478213088183276e-31 	 4.0466418601654444e-30 	 4.428570503675529e-32 	 1.9122541660354052e-31 	 2.17045654486589e-32 	 2.957486684367202e-32 
11220184.543 	 2.570842577389009e-31 	 4.4738142263703774e-30 	 4.2783482697625905e-32 	 3.423296885839326e-31 	 1.8571695949801134e-32 	 2.526338244221759e-32 
11885022.2744 	 1.757853242065954e-31 	 4.6824263302391074e-30 	 3.932242754474294e-32 	 5.598764639516163e-31 	 1.725859926858044e-32 	 2.1582238511956194e-32 
12589254.1179 	 1.1362367680720109e-31 	 4.647724685916039e-30 	 3.474348409676132e-32 	 8.345834827486095e-31 	 1.7056129525235435e-32 	 1.8572733582057263e-32 
13335214.3216 	 6.969873814033018e-32 	 4.387606144034268e-30 	 2.987264494279212e-32 	 1.1362599398283165e-30 	 1.726877031573316e-32 	 1.6164108568815547e-32 
14125375.4462 	 4.0940129549348997e-32 	 3.9671279613063945e-30 	 2.535518553093982e-32 	 1.42517505254001e-30 	 1.7400882646047205e-32 	 1.4246938680738506e-32 
14962356.5609 	 2.3265138452170857e-32 	 3.462313557132741e-30 	 2.1475973767237647e-32 	 1.6647444847018577e-30 	 1.7183884470091947e-32 	 1.2692422028685312e-32 
15848931.9246 	 1.2941322541788832e-32 	 2.942135260326387e-30 	 1.8274928854568844e-32 	 1.8336596813363604e-30 	 1.6569482813243044e-32 	 1.1397312313606835e-32 
16788040.1812 	 7.128108589237189e-33 	 2.454195438391685e-30 	 1.566319369599482e-32 	 1.928295177299205e-30 	 1.5642193680973945e-32 	 1.0291121866277025e-32 
17782794.1004 	 3.9245999621074516e-33 	 2.022315672864446e-30 	 1.3513288202964985e-32 	 1.9565492025561025e-30 	 1.4522535975803844e-32 	 9.327174768982321e-33 
18836490.8949 	 2.177882256643685e-33 	 1.6553199498475774e-30 	 1.1726747955782706e-32 	 1.933481478814828e-30 	 1.332996776700294e-32 	 8.478804586252816e-33 
19952623.1497 	 1.2266267156743333e-33 	 1.3499993675902291e-30 	 1.0218342817135813e-32 	 1.8730532479322528e-30 	 1.2139277401549555e-32 	 7.725414640594909e-33 
21134890.3984 	 7.055967179290117e-34 	 1.099646280483304e-30 	 8.933252779368158e-33 	 1.7883917357896475e-30 	 1.1002380969131087e-32 	 7.053632362781355e-33 
22387211.3857 	 4.1671617224805615e-34 	 8.958543609980623e-31 	 7.830105856169329e-33 	 1.689285313971163e-30 	 9.944413318455539e-33 	 6.451425182886183e-33 
23713737.0566 	 2.54047350045538e-34 	 7.307829534716307e-31 	 6.880458967962949e-33 	 1.5833361304379855e-30 	 8.97786894647494e-33 	 5.9096985989743154e-33 
25118864.3151 	 1.607022787493355e-34 	 5.970635734616134e-31 	 6.05828088943044e-33 	 1.4750065831796693e-30 	 8.100838291640184e-33 	 5.4201735508076586e-33 
26607250.598 	 1.059485270949296e-34 	 4.886388600762194e-31 	 5.3435937143728894e-33 	 1.3674227458758272e-30 	 7.308154751106917e-33 	 4.9762581874316e-33 
28183829.3126 	 7.29829452006561e-35 	 4.005575484065974e-31 	 4.720280366280656e-33 	 1.2626557235679155e-30 	 6.593176891531787e-33 	 4.57236661449116e-33 
29853826.1892 	 5.254537237789392e-35 	 3.2885419441930336e-31 	 4.175069222077051e-33 	 1.1620807992440112e-30 	 5.948422460718302e-33 	 4.203784329133414e-33 
31622776.6017 	 3.9448896254727697e-35 	 2.7026190928018895e-31 	 3.6958681734765326e-33 	 1.0662626700375684e-30 	 5.365504778888503e-33 	 3.866189398189214e-33 
33496543.9158 	 3.0742583081611784e-35 	 2.2221709666300013e-31 	 3.272789121196828e-33 	 9.754310510096248e-31 	 4.83701467838338e-33 	 3.556003351012303e-33 
35481338.9234 	 2.4716735092576405e-35 	 1.827226260368834e-31 	 2.8974391261257287e-33 	 8.894582306637319e-31 	 4.355926157463886e-33 	 3.270197746820961e-33 
37583740.4288 	 2.0364421554479954e-35 	 1.5018754488927954e-31 	 2.5630335221551994e-33 	 8.082171733232581e-31 	 3.9165317912595716e-33 	 3.0063586937328293e-33 
39810717.0553 	 1.7096486920299011e-35 	 1.2330606876287848e-31 	 2.2642218112926092e-33 	 7.317405464689888e-31 	 3.514682433858362e-33 	 2.762730149710021e-33 
42169650.3429 	 1.4546889946930742e-35 	 1.010468871191948e-31 	 1.9965623225377873e-33 	 6.599715199220962e-31 	 3.1467724466404514e-33 	 2.5376871624909288e-33 
44668359.2151 	 1.2485439179050402e-35 	 8.260581828346223e-32 	 1.7558151306959563e-33 	 5.925250063107363e-31 	 2.8086251632184003e-33 	 2.3291657560671533e-33 
47315125.8961 	 1.0768005772228237e-35 	 6.73303817976561e-32 	 1.5386308789917762e-33 	 5.291398748185891e-31 	 2.497063881628643e-33 	 2.1355408270119545e-33 
50118723.3627 	 9.306395211810647e-36 	 5.467657620874582e-32 	 1.3428485795364884e-33 	 4.698959616342948e-31 	 2.2106537121912062e-33 	 1.9561771056144146e-33 
53088444.4231 	 8.043824798401013e-36 	 4.4203516631160393e-32 	 1.1668200577292442e-33 	 4.148672368694348e-31 	 1.9484347611586673e-33 	 1.7904862852697314e-33 
56234132.519 	 6.94015351042204e-36 	 3.5556227654690675e-32 	 1.008619922385255e-33 	 3.639369085882161e-31 	 1.7085831327326915e-33 	 1.6371914198892584e-33 
59566214.3529 	 5.968209077905063e-36 	 2.8440235800484356e-32 	 8.66726720513221e-34 	 3.170109870856763e-31 	 1.4897541716365881e-33 	 1.495280374346641e-33 
